N,P,K,temperature,humidity,ph,rainfall,label
115.85683339328374,44.436347095325786,34.77336613941031,13.777608676870335,52.480961709381155,6.718781845582803,64.34846160178625,wheat
20.0,7.0,45.0,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
50.0,74.0,17.0,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
24.0,30.0,11.0,32.39523995,94.51768464,6.601395755,113.25373,orange
122.16841067112274,46.4328600155111,52.68813452916282,11.62831282707058,47.14842943793942,7.053112746442514,58.70575680464272,wheat
71.0,54.0,35.0,26.63952463,70.95705996,7.311077075,199.3355744,jute
17.0,16.0,14.0,16.39624284,92.18151927,6.625538653,102.944161,orange
77.0,55.0,43.0,25.49941707,75.99987588,6.663559451,193.71418280000003,jute
7.0,74.0,17.0,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
49.0,55.0,51.0,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
17.0,74.0,17.0,26.03026959,69.55863145,7.393210848,37.11395801,lentil
39.501330729637516,52.598330734999095,31.650189476323817,20.97673980232036,53.16160295539845,6.637184121384572,39.07644044347946,mustard
12.0,63.0,17.0,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
102.95291853803685,45.15308546852836,46.81946667836979,16.308826341588077,59.55561840882705,6.5692432521907405,49.459054735236606,wheat
57.0,58.0,77.0,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
11.0,46.0,24.0,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
13.0,47.0,20.0,29.21780035,87.93724219,6.54450214,43.1386631,mungbean
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
42.0,62.0,75.0,18.17912258,18.90426935,7.010570541,81.84997529,chickpea
80.0,52.0,39.0,26.41915161,76.85691248,7.165696848,197.2101782,jute
8.0,28.0,38.0,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
4.0,80.0,16.0,29.19585548,68.01965728,7.441976825,44.93261911,lentil
26.0,37.0,30.0,35.39986338,49.45962621,6.166173833999999,97.41054011,mango
73.554397669559,57.375877385865486,43.23985368768764,17.35965854486446,51.52629182488839,6.5584059253136715,73.35447637776102,wheat
75.0,56.0,44.0,25.2746335,73.7459581,6.109478059,168.0432282,jute
71.0,46.0,40.0,20.2801937,82.1235421,7.236705436,191.9535738,rice
25.0,65.0,21.0,33.86351172,68.59232289,6.880245789,69.24464096,blackgram
60.703823438653835,57.213526394640155,32.14793079161639,24.45954737253467,73.15974170801027,7.131762232473395,48.109859663386146,wheat
83.0,11.0,53.0,29.54097171,92.91778307,6.163921247999999,21.9653077,muskmelon
22.0,54.0,20.0,28.56149805,83.63802195,6.689825155,41.013132,mungbean
98.91984817629499,61.57648127995592,53.05929043145308,18.67227744543125,64.9133336003474,5.984750185928858,61.940273390949734,wheat
37.0,74.0,15.0,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
107.45071229516849,43.677034063596686,42.86229888278626,15.513014967233783,47.24457872964506,7.170471019012656,74.08386339974422,wheat
9.0,57.0,24.0,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean
23.0,23.0,30.0,32.82141065,47.45553843,4.755273631000001,90.89173106,mango
74.0,40.0,40.0,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute
34.0,140.0,198.0,21.70416965,93.44006288,5.751707342,115.1781396,apple
60.327353403165766,45.293998373940454,36.380424555148416,17.193637984388964,59.39107068253892,6.439552539815745,49.99864123740372,mustard
10.0,78.0,18.0,18.54141834,62.70637578,6.296976913,44.07819743,lentil
29.0,25.0,14.0,30.49183837,90.4582865,7.781988584,113.3302105,orange
51.98250035374822,37.28745800300152,37.98645853454836,17.70624294746434,52.960353651570415,6.498043605431163,31.006938251980586,mustard
7.0,20.0,12.0,16.53460397,94.76759975,6.475275337,110.0447896,orange
70.0,65.0,52.0,30.42012134,93.12659793,6.583528529,75.95295,papaya
26.0,35.0,31.0,33.44619894,53.05980465,5.339556562,98.05089394,mango
66.0,53.0,19.0,23.09348056,60.11593810000001,6.033550195,65.49730729,maize
37.0,23.0,12.0,31.52675982,90.50621806,6.395258356,113.1169398,orange
2.0,72.0,18.0,26.57597546,60.97876599,7.836719564,50.89110726,lentil
32.0,55.0,52.0,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya
24.0,61.0,17.0,22.6371424,65.44544859,6.233269045,38.30411077,lentil
28.0,45.0,23.0,29.65021184,80.29868321,6.489259136,56.76278363,mungbean
31.0,137.0,196.0,22.14464104,93.82567435,6.400321212000001,120.6310784,apple
28.0,23.0,28.0,30.01821337,50.09831810000001,5.676032581,96.08745082,mango
29.0,139.0,205.0,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
28.0,46.0,16.0,29.008124,84.96089355,6.664187809,45.91011391,mungbean
72.0,45.0,35.0,25.42977518,82.94682591,5.758506323,195.3574542,rice
114.63317690683539,60.25242886907064,46.19707242743469,15.518307169343032,50.416976859289214,6.6316062076718945,63.267675056912694,wheat
106.0,14.0,45.0,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
86.0,95.0,49.0,28.05484146,78.04602887,6.458714879,108.3957179,banana
32.0,79.0,15.0,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
85.0,9.0,53.0,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
44.29322202021829,26.6928857020288,38.24925851488911,25.46756139044299,64.51471348948303,5.866472204097596,68.26577595141379,millet
67.0,58.0,39.0,25.2827223,80.54372813,5.453592032,220.1156708,rice
106.71748537517247,65.45513191701049,129.94596191364147,19.14580635669466,69.06223118057798,5.564203161847615,98.90514446411169,potato
21.0,80.0,20.0,28.20667264,68.27085245,7.350869792,64.32887142,blackgram
21.0,63.0,17.0,25.08966129,68.17543102,6.559681838,41.45486619,lentil
16.0,75.0,21.0,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans
69.0,55.0,38.0,22.70883798,82.63941394,5.70080568,271.3248604,rice
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
56.0,65.0,45.0,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya
105.0,77.0,52.0,29.16226551,76.16151562,5.816622478999999,100.0075679,banana
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
68.0,40.0,19.0,26.14384005,66.20569924,6.655426355,107.2361366,maize
76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,83.21030571,maize
50.0,59.0,47.0,40.76998685,92.09278584,6.747975732,209.8678411,papaya
24.0,73.0,20.0,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
91.83425913212226,59.69485675040216,36.22454507368453,14.981947855500895,65.16300759668118,6.494696337382993,84.11823951967276,wheat
23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
120.0,40.0,33.0,24.23850608,54.30329632,6.73410539,115.1564012,coffee
100.0,40.0,35.0,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,78.44910564,chickpea
77.0,48.0,36.0,25.86705009,84.09985284,7.36008498,154.83908469999997,jute
84.0,50.0,44.0,25.48591986,81.40633547,5.9353444060000005,182.6549356,rice
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,jute
8.0,26.0,36.0,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate
109.0,10.0,53.0,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon
39.0,37.0,25.0,33.33024826,45.61143594,6.953246506,98.28583013,mango
9.0,21.0,32.0,32.26935342,53.56092806,5.870116071,95.94035356,mango
42.148738230906055,33.784870107328665,25.489253699428893,24.571499039337198,59.24677344606064,5.751660960699554,45.95365162711896,millet
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
116.0,40.0,33.0,24.91370487,54.15319242,7.042089492000001,129.5481144,coffee
54.0,67.0,52.0,35.67667332,93.30641944,6.586107335,141.3381168,papaya
120.0,16.0,51.0,27.99901833,91.64193051,6.547041902999999,23.28618248,muskmelon
33.0,121.0,203.0,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple
88.60721333401668,71.36403398391884,128.76773232411148,16.34908453846374,84.85209096081822,6.168300697741987,83.08187519127937,potato
24.0,80.0,22.0,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans
26.0,126.0,195.0,21.41363812,92.99124545,5.878568981,118.3979065,apple
2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
8.0,25.0,36.0,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate
31.0,26.0,9.0,11.69894639,93.25638873,7.566165721,103.2005992,orange
24.0,33.0,35.0,29.26382931,54.82257868,5.342866119,100.7586226,mango
21.0,23.0,42.0,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
47.0,46.0,52.0,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya
34.0,60.0,23.0,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
83.0,9.0,45.0,25.85483596,89.13163965,6.049609892,46.85176955,watermelon
81.0,49.0,20.0,18.04185513,60.61494304,5.513697923,104.2321615,maize
73.0,45.0,37.0,23.70467146,74.63745355,6.742688094,181.2783964,jute
112.0,28.0,54.0,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
115.46499283743927,57.34457978638945,27.845040272367893,17.942951376291933,55.75793905302047,6.935041064830081,95.88031763899832,wheat
82.0,43.0,38.0,23.28617173,81.43321641,5.105588355,242.3170629,rice
99.0,57.0,38.0,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
59.17396191880762,38.8652776553378,39.16087347148396,18.04058583603401,63.17106636343519,6.504685500184881,48.8632331781156,mustard
79.56899674914592,53.85761947916697,97.01791065069878,19.94158781910822,77.72120580908388,6.573912801296295,107.88871364219942,potato
6.0,63.0,23.0,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas
30.0,61.0,18.0,27.14911056,67.02664337,6.157782589,52.50812701,lentil
34.0,10.0,14.0,34.05296914,92.05811721,6.725600855,116.8020848,orange
28.0,68.0,19.0,34.63880966,61.38597868,7.69950698,72.43169115,blackgram
73.14138362604771,42.834437667282266,53.65951133603217,23.35115262947587,48.39671576016836,6.444642392703245,55.450884740847535,mustard
95.0,52.0,36.0,26.22916897,83.83625819,5.543360237999999,286.5083725,rice
0.0,12.0,7.0,20.18432263,90.65458473,6.969249676,116.8130969,orange
80.0,18.0,31.0,24.02952505,58.84880599,7.303033217,134.6803969,coffee
118.0,21.0,34.0,24.38534644,64.72543073,7.234258375,119.6324109,coffee
55.0,78.0,21.0,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram
82.0,20.0,54.0,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
83.0,23.0,55.0,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
44.0,63.0,15.0,26.42333018,64.51136845,7.338929556,63.46546487,blackgram
25.0,68.0,77.0,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
92.0,44.0,16.0,18.87751445,65.76816093,6.082973754,94.76189431,maize
92.0,20.0,55.0,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon
94.0,89.0,48.0,28.55980972,84.51602322,5.653437902,111.0843029,banana
89.46920359183972,56.71274995304163,35.285081944446304,14.039300378938073,60.61894646118095,6.991591930298557,52.027240068801234,wheat
110.0,7.0,45.0,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon
76.0,39.0,24.0,24.2547451,55.64709899,6.995843776,64.23845455,maize
115.05299346838036,70.17434386123158,28.55886897631494,18.037777202345385,66.06006168037844,6.396765475633038,83.04791586299226,wheat
33.0,37.0,19.0,27.92678579,86.5543196,7.183189922,43.4826194,mungbean
14.0,18.0,30.0,29.80747243,52.13797867,5.191265116,95.74606104,mango
105.15427434352692,59.17553252493518,54.12363392224877,15.844667336242692,55.88906466130645,6.948458349348523,62.22878563749586,wheat
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice
28.0,75.0,21.0,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas
49.91868187861936,32.485639333521284,42.2716639123184,21.70513016428155,48.05365814498907,6.302649633844359,44.260524343916074,mustard
37.0,78.0,79.0,19.95264829,14.82633099,7.786366322,88.6810311,chickpea
123.4696548372101,57.729215798533154,40.0818644881567,20.87781247825562,70.9349941395562,6.712359788476454,60.5427096080505,wheat
34.0,56.0,17.0,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
99.0,16.0,30.0,23.52652084,65.44340921,6.392791654,186.1728203,coffee
16.0,29.0,13.0,32.31944397,93.67804556,6.196907944,117.6236473,orange
42.0,58.0,25.0,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram
92.0,35.0,40.0,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice
50.55349747752924,48.517618027081824,28.449794743164112,21.43014360428536,58.36075592361473,6.921010991037557,55.11463035408356,mustard
12.0,66.0,20.0,27.41434987,63.41785982,7.336117221,44.43177543,lentil
116.0,81.0,55.0,26.42313317,83.69950440000002,5.915546415,95.12322062,banana
35.0,68.0,45.0,42.93605359,90.09448142,6.612429546,234.8466111,papaya
5.0,144.0,205.0,21.42177231,92.62665309,6.184922574,102.8045658,apple
27.0,62.0,77.0,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
17.0,136.0,196.0,23.87192332,90.49939035,5.882155987999999,103.0548094,apple
7.0,28.0,35.0,30.02086169,46.78393776,4.66910839,96.63721027,mango
70.25315036003015,24.374716860237193,24.34258860261008,21.249212775757336,57.62256938274468,6.551551801938059,33.693846650624735,mustard
57.866781366124684,38.49076668373303,29.454601134390174,19.886471955169405,53.37615490083474,6.0393283630378685,32.038833357501055,mustard
21.0,63.0,17.0,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans
40.0,58.0,15.0,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean
9.0,139.0,199.0,23.25230817,94.54128292,5.867420996,105.3558408,apple
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil
5.0,16.0,31.0,35.96054636,48.69677802,4.555688532,98.00644238,mango
121.05753018381237,56.17001102669218,141.1938034904083,19.905515405045907,68.67950662095807,5.601129724734715,89.89057204026956,potato
27.0,64.0,15.0,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
74.0,58.0,18.0,20.03728219,56.35606753,6.727303282,109.024141,maize
5.0,23.0,15.0,25.66901098,92.04670813,7.408939392000001,112.5424199,orange
100.0,56.0,40.0,26.38905406,83.31240346,7.433313409,176.1516409,jute
103.0,72.0,51.0,26.12643374,81.81365007,6.099478745,104.4812858,banana
95.0,38.0,22.0,19.84939404,61.24500053,5.730617109,100.7689246,maize
24.0,18.0,6.0,26.56608303,94.45239715,6.285312759,116.3796525,orange
107.0,12.0,46.0,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon
104.0,35.0,28.0,27.51006055,50.66687215,6.983732393,143.9955548,coffee
21.0,17.0,15.0,23.98289638,91.5473145,7.455991072000001,118.4901697,orange
61.0,41.0,44.0,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
19.0,7.0,10.0,14.78003032,91.22062116,6.118430299,100.1961762,orange
49.57305189316521,34.76558807773096,28.566407404981835,24.13080733911736,56.15436265211251,6.2374226889123445,81.58476981509405,millet
111.0,5.0,47.0,28.03306461,91.47355778,6.2744528110000015,21.17924769,muskmelon
33.1958363663256,35.304272378166296,26.353068077433406,19.194102564308494,51.011744214094556,6.2580862343800225,68.76133896481005,millet
36.802910515083184,30.370079099087828,31.94615569032962,26.280167891068807,60.260285926776845,6.3449573889531035,42.44582856235314,millet
64.37695292140168,47.927824193638074,39.012449933555075,21.285636890044586,58.861503097673705,6.241673626947929,45.03695671847847,mustard
102.53220960643142,58.50502684670913,125.38332647570499,21.952182196902978,73.85590559541993,5.426841029382614,89.69967649505827,potato
99.0,73.0,53.0,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana
99.54838357090182,68.25475631574908,128.57056701419572,23.207891409495748,75.90251343086146,5.711515096512391,90.12423143812056,potato
0.0,65.0,15.0,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
89.0,52.0,45.0,24.89326318,77.01222585,7.207457207999999,196.469984,jute
76.18884975383712,43.99787500545527,32.519209033260346,16.65348550069188,57.245091235921095,6.528603259832392,44.382358001398714,mustard
32.0,68.0,19.0,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
95.0,26.0,45.0,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon
110.0,22.0,47.0,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon
57.0,68.0,81.0,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
117.0,27.0,48.0,26.53259325,82.39053979,6.835268183999999,54.30660782,watermelon
117.0,79.0,49.0,25.40909896,82.36208097,6.176644228,112.9794804,banana
85.0,35.0,32.0,26.24928198,54.28617819,6.854011265,133.1120232,coffee
28.0,80.0,17.0,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans
53.37202380175803,32.01811824556606,29.823345415741276,19.413980499209195,50.48180796663246,6.078329894246408,33.48985916380493,mustard
93.0,85.0,49.0,27.96799119,79.28625709,5.694243847,119.4765557,banana
25.0,68.0,19.0,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram
92.0,40.0,30.0,23.35723208,55.18792166,6.026287448,171.6976946,coffee
37.0,56.0,25.0,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans
31.0,48.0,17.0,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
92.05359694349441,48.22565025545276,42.24793494188026,20.85127151455815,73.49713308058051,7.132134326617698,73.5315196184419,wheat
12.0,29.0,40.0,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate
90.0,86.0,55.0,27.96236771,84.15403614,5.644486582000001,97.55986676,banana
105.0,14.0,50.0,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon
4.0,20.0,41.0,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate
0.0,74.0,17.0,23.33375853,64.50515776,7.240988401,47.01510708,lentil
37.0,36.0,27.0,27.552973600000005,47.90859131,5.910634533,90.40332704,mango
35.0,142.0,203.0,21.17089176,90.23730166,5.895319002000001,123.6495149,apple
11.0,27.0,30.0,27.69637763,48.56224879999999,6.39474303,89.85646496,mango
7.0,144.0,197.0,23.8494014,94.34814995,6.133220586,114.0512495,apple
82.0,35.0,44.0,26.96656378,78.21047693,6.239011,169.8391177,jute
94.0,39.0,18.0,23.89114571,57.48775781,5.893093135,102.8301942,maize
11.0,10.0,45.0,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate
18.0,17.0,31.0,31.74592134,45.16127859,5.667507706,93.75441586,mango
22.0,71.0,17.0,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans
117.0,37.0,32.0,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee
41.0,74.0,18.0,28.75751783,61.02701476,6.599147297999999,73.37686831,blackgram
86.37963886718184,64.14258251612017,36.11709161736717,18.972499057465328,69.43437747251062,6.83973292217169,70.77211078084056,wheat
84.64507639917159,65.39855593733283,143.08685992420217,16.62334721139318,83.25424087986971,5.738925891969291,90.03655224184098,potato
104.0,73.0,46.0,29.1400919,80.1190228,6.28236237,90.45142867,banana
111.0,32.0,34.0,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee
